Date,SPX,ΔVIX,ΔTNX,SPY_Vol_Change,GLD_USO_Ratio,ΔDXY,Target
2016-02-24,1929.800048828125,-0.012392766184689874,-0.0017192097264395745,0.35311824561057215,-0.009521192019324665,-0.03148465818415569,1
2016-02-25,1951.699951171875,-0.0777026426813272,-0.025832352183387974,-0.2657868527877718,-0.02129073067675713,0.04791222923912808,0
2016-02-26,1948.050048828125,0.036629975574759666,0.03830285031724978,0.17254306261362262,-0.004606734022185033,0.1204002145480052,0
2016-02-29,1932.22998046875,0.037354860730328676,-0.012485786389262232,-0.03015857978321501,-0.011699202523821617,-0.045876397617541254,1
2016-03-01,1978.3499755859375,-0.13868606228370617,0.05402297779596821,0.12612642662174856,-0.02360631839381533,0.01905124073097353,1
2016-03-02,1986.449951171875,-0.03446330983379342,0.007633619541795644,-0.277748824574382,-0.008526765582355655,-0.0048627457893676285,1
2016-03-03,1993.4000244140625,-0.022820326867544316,-0.00974026309128262,-0.07072010935898065,0.0227721616700316,0.06173323730317648,1
2016-03-04,1999.989990234375,0.009580828748653625,0.028961733362959707,0.35852276189895793,-0.042959284780780704,0.012397670774217717,1
2016-03-07,2001.760009765625,0.029062856072337162,0.010090246432758576,-0.2248726928479059,-0.04074840048184247,0.01611674962691545,0
2016-03-08,1979.260009765625,0.07608067238050409,-0.036803330740228235,0.23703988265698128,0.04282531105318732,0.013079260933279935,1
2016-03-09,1989.260009765625,-0.017675410945770076,0.03275106016229912,-0.23531940739617452,-0.057145800307186856,-0.027204033188225063,1
2016-03-10,1989.5699462890625,-0.0158124816311096,0.019556057539527716,0.6543957249486294,0.02718823606181875,0.026932524459932328,1
2016-03-11,2022.18994140625,-0.08587253753884172,0.024883347624234275,-0.12034147184336519,-0.03166868059842509,0.021456895899805595,0
2016-03-14,2019.6400146484375,0.0254545500784209,-0.007081405654198458,-0.46644245439950127,0.018075059816220485,0.0,0
2016-03-15,2015.9300537109375,-0.004728127857288822,-0.002037731834126255,0.26567815030158126,0.019334423310744864,0.026016640736378438,1
2016-03-16,2027.219970703125,-0.10985750384244664,-0.010719769141686375,0.3878335199116445,-0.025906924353237937,-0.014630912050920708,1
2016-03-17,2040.5899658203125,-0.036691140702655,-0.01805983863564531,0.038477779358902175,-0.038751868299006564,-0.003635036845021977,1
2016-03-18,2049.580078125,-0.029085812660977983,-0.016815525847962975,0.03048812728768935,0.003914127339559759,-0.04235445545988126,1
2016-03-21,2051.60009765625,-0.016405170356701415,0.027792584252166463,-0.47296787509647875,-0.017326102026960943,-0.042864123131790666,0
2016-03-22,2049.800048828125,0.02755620852009466,0.006240231331735124,0.33657357319061476,0.007699960894190783,0.04478373882718101,0
2016-03-23,2036.7099609375,0.05434011996778643,-0.031007723283626443,-0.1684526514821194,0.0189395725657604,0.0,0
2016-03-24,2035.93994140625,-0.0133868684660301,0.013333320617675781,0.04081798834089012,0.0025570130889196463,0.0,1
2016-03-28,2037.050048828125,0.03392130310474695,-0.015789458824326585,-0.26022363440883156,0.0073275716743277375,0.0,1
2016-03-29,2055.010009765625,-0.09317585942389806,-0.029946520927891962,0.488953374716784,0.04035044018063383,0.00970116592005743,1
2016-03-30,2063.949951171875,-0.018813262007877807,0.008820304483130093,-0.07057033303954141,-0.006884049940533821,0.008917211960104199,0
2016-03-31,2059.739990234375,0.028761016045710575,-0.024043731438283533,0.0951632194874561,0.007718469219780699,-0.002370547412413826,1
2016-04-01,2072.780029296875,-0.06093185945643298,0.0033594859556640433,0.20975407071590246,0.033382309953094325,0.0037384002507518943,0
2016-04-04,2066.1298828125,0.07786255529672892,-0.007254470448004757,-0.4450702871350728,0.020678729482094038,-0.008479502735468158,0
2016-04-05,2045.1700439453125,0.09206800292289019,-0.029229929451421555,0.5695576168952865,0.0074527800227437435,-0.003756328463732528,1
2016-04-06,2066.659912109375,-0.08625161589660046,0.016213084638043496,-0.0784891363024296,-0.05477810356002888,-0.01714784958965121,0
2016-04-07,2041.9100341796875,0.14691268079539554,-0.036467242543764544,0.23975661967904993,0.02387969989795824,0.032813043567791356,1
2016-04-08,2047.5999755859375,-0.04950496276539118,0.017149641709462538,-0.165278107132506,-0.053283321607771605,0.027425293003475515,0
2016-04-11,2041.989990234375,0.05859378856257624,0.0023255514157281,-0.11871873704501024,-0.01113754182508142,0.003308201968683422,1
2016-04-12,2061.719970703125,-0.08671585655377767,0.033062669237088116,0.37719726591648506,-0.03367362103333238,0.0003060313851181995,1
2016-04-13,2082.419921875,-0.06801348167924248,-0.0106681938306884,-0.1648383276723311,0.0015750219945898092,-0.03506471978052961,1
2016-04-14,2082.780029296875,-0.008670511866767816,0.010783231433744822,-0.32307103026478046,-0.011153909498588077,0.016343793471022217,0
2016-04-15,2080.72998046875,-0.007288657399667997,-0.016283011551922244,0.16175787305885803,0.029510733407057232,0.006329790331223162,1
2016-04-18,2094.340087890625,-0.019823752302349784,0.011986317331731389,0.08935133365715608,0.006327797014682446,0.0182998046162135,1
2016-04-19,2100.800048828125,-0.008239745858303338,0.005640152539480692,0.07009608510741416,-0.010638497994064466,0.00032408312855114474,1
2016-04-20,2102.39990234375,0.0030211452072894662,0.03982051613945359,-0.08170424192191461,-0.03468932047218487,-0.011103036790182652,0
2016-04-21,2091.47998046875,0.050451813988406036,0.008630006830422365,0.0566545376527583,0.00752789367985196,0.006939126319861932,1
2016-04-22,2091.580078125,-0.05232971700483369,0.009625671994556884,0.15819709434622786,-0.016481754882249677,0.03044398574875573,0
2016-04-25,2087.7900390625,0.06505292279169761,0.007415221864397914,-0.33334643134576036,0.022846702841046396,-0.03019511863548463,1
2016-04-26,2091.699951171875,-0.008522719191002448,0.015247131769263955,0.14656510469799677,-0.020172188033412364,-0.0009668536065500222,1
2016-04-27,2095.14990234375,-0.013610285090552288,-0.03676850346102045,0.01931345746742208,-0.026843427017143706,-0.04724188482710434,0
2016-04-28,2075.81005859375,0.10530136245911392,-0.011827932800057672,0.25716997674881736,0.011636323873706056,0.05091104531861257,0
2016-04-29,2065.300048828125,0.03153742009296501,-0.010337351901271385,0.46502434779388624,0.012240112192885233,0.0,0
2016-05-04,2051.1201171875,0.028846079781212453,-0.008888840910827867,-0.13322702709305678,-0.010705217691208802,0.012456302954065634,0
2016-05-05,2050.6298828125,-0.008722703819522226,-0.020739943537296357,-0.2669512747740228,-0.011225715388495261,0.03557479903173277,1
2016-05-06,2057.139892578125,-0.07479570030145943,0.018317152395055825,0.32085265723344847,0.0035688771223902904,0.011231470393335163,1
2016-05-09,2058.68994140625,-0.010190256079042004,-0.010680187148528586,-0.16727425404467333,0.005139687988402919,-0.012064752006609503,1
2016-05-10,2084.389892578125,-0.06451610158353138,0.0,0.04164442574040428,-0.025549366665838513,0.029084883032910236,0
2016-05-11,2064.4599609375,0.07776958598990169,-0.013068182972713949,0.054920345620751654,-0.021732025805541233,-0.007301322864961768,0
2016-05-12,2064.110107421875,-0.019060567799137118,0.011514093873507214,0.0961652819753569,-0.017392548240260486,0.029410983751935404,0
2016-05-13,2046.6099853515625,0.043719647544205875,-0.02959586082542498,0.0768901048486208,0.01160740677117933,-0.03299367472318926,1
2016-05-16,2066.659912109375,-0.023936147446166123,0.0281524790952008,-0.1968165714084329,-0.03244832269444897,-0.019055098068336274,0
2016-05-17,2047.2099609375,0.06062666015985352,0.003422659829189989,0.4831545501943557,-0.01002083049730973,0.009099075079265884,1
2016-05-18,2047.6300048828125,0.024405916627425306,0.06878911618473871,0.04470049571502788,0.0011314891138101135,-0.009316298212431295,0
2016-05-19,2040.0400390625,0.023824458870537413,-0.01861700356924023,-0.038576703222748865,-0.009534017363260872,-0.0021998772992417592,1
2016-05-20,2052.320068359375,-0.06919780279977295,0.0021679937341789746,-0.09044489974486813,0.00206489817897082,0.06413692666055693,0
2016-05-23,2048.0400390625,0.040789466667043195,-0.005949117425729233,-0.4410669927917219,0.004856620591129124,0.030420320781663346,1
2016-05-24,2076.06005859375,-0.08849555281523214,0.011425412280579916,0.5939614127526729,-0.03064266932721116,-0.012616604064887849,1
2016-05-25,2090.5400390625,-0.03606105790654868,0.005917179873675238,-0.18085095009718,-0.020136785984835148,-0.0026307363853417254,0
2016-05-26,2090.10009765625,-0.033812901169287035,-0.025133716804754958,-0.2785214052470981,0.003252262151364871,0.0023571991006359205,1
2016-05-27,2099.06005859375,-0.023082681502041957,0.015359296676944467,0.16154824378128363,-0.010718211184828852,0.013104856890604255,0
2016-05-31,2096.949951171875,0.08155485549980424,-0.009184203345421027,0.7112186036080932,0.0131078219077565,-0.008310038630740202,1
2016-06-01,2099.330078125,0.0007047377855924353,0.00654305603610128,-0.36351854851773857,-0.006058078858386051,-0.022545847138531805,1
2016-06-02,2105.260009765625,-0.04014082411834319,-0.01895989569509804,-0.09853981200008011,0.0035596742220740385,-0.008590780730517888,0
2016-06-03,2099.1298828125,-0.011738800151776196,-0.05908337600446667,0.6140468588160464,0.031229358896138315,0.027153943852590068,1
2016-06-06,2109.409912109375,0.0133629805444071,0.011150266108155282,-0.3623344218732648,-0.01794211436132387,-0.011880482954026994,1
2016-06-07,2112.1298828125,0.02930407204272578,-0.005803824826139836,-0.06029250851480261,-0.015558477910981194,-0.0058745592865555585,1
2016-06-08,2119.1201171875,0.0021352122821303166,-0.004086449766543265,0.08521717168403997,-0.002332522024428907,-0.011533811485316181,0
2016-06-09,2115.47998046875,0.0397727572905624,-0.015240341933615231,0.11509591074021963,0.02033201032837062,-0.01165025837319733,0
2016-06-10,2096.070068359375,0.16325138574281683,-0.024404696817771798,0.5426749192607361,0.03618408234167547,-0.05206058146193926,0
2016-06-13,2079.06005859375,0.2313563398619609,-0.014032947584499134,0.03445513102086273,0.016815679403175077,-0.02583100802528937,0
2016-06-14,2075.320068359375,-0.02241293890053586,-0.0030941301156072187,0.06206391102595976,0.0036203050862044783,0.006559956341616324,0
2016-06-15,2071.5,-0.017561005383003092,-0.009310978421193883,-0.1274179529231333,0.030248049160368495,-0.03353655655199883,1
2016-06-16,2077.989990234375,-0.03823230256952259,-0.020050091804600156,0.3702981456959711,0.018800584043001,-0.018871162750827897,0
2016-06-17,2071.219970703125,0.002064997751455744,0.034526866793452404,-0.21719204644322898,-0.03234010757937955,0.029528197700036563,1
2016-06-22,2085.449951171875,0.14556280306769365,-0.007071351640845269,0.318772537768228,0.01327979219279607,0.002263633839040269,1
2016-06-23,2113.320068359375,-0.1851676930640893,0.03204749071865454,0.07504041942015793,-0.026436799298605984,-0.004575958611455544,0
2016-06-24,2037.4100341796875,0.49333334660184547,-0.09200688329122386,2.2457885320359696,0.10241049882768527,-0.17725164300292484,0
2016-06-27,2000.5400390625,-0.07414595615067732,-0.07536412813541571,-0.3079032066515437,0.024264868937009965,-0.007589766362444683,1
2016-06-28,2036.0899658203125,-0.21383649056174336,0.0006848818456341998,-0.3093625934781723,-0.03488520872442258,0.04090901817309245,1
2016-06-29,2070.77001953125,-0.11253336588541663,0.01095142559953044,-0.1383703595880097,-0.023104888950935876,0.0011375329554781377,1
2016-06-30,2098.860107421875,-0.06069707405373037,0.0074475539658114265,0.2016571930391775,0.02411630818568078,0.0030955245840342815,1
2016-07-01,2102.949951171875,-0.05502237046579883,-0.021505419416004257,-0.3573259064402967,-0.002760660257980385,0.02070038475709768,0
2016-07-05,2088.550048828125,0.05484085584551335,-0.06112636569759178,0.03534382534394798,0.06236501141897177,-0.0039405968978650785,1
2016-07-06,2099.72998046875,-0.03979460132189794,0.013167525156692284,-0.1255167175605194,-0.007446825574934368,-0.001193669823835397,0
2016-07-07,2097.89990234375,-0.013368971173472688,0.0014440247397580208,-0.10859755367287538,0.04319511351079708,-0.011837310446134341,1
2016-07-08,2129.89990234375,-0.10569108370094371,-0.01514052558148049,0.565195142638836,0.005083080823063746,0.004388488090875109,1
2016-07-11,2137.159912109375,0.025757587689451578,0.049780348602506796,-0.4503743347440864,0.007318232842465244,0.02307365376038284,1
2016-07-12,2152.139892578125,0.0007385693434276419,0.05509065226268217,0.37539367057836137,-0.06401049573252338,0.009393466075273249,1
2016-07-13,2152.429931640625,-0.03763839274560021,-0.029742205382870646,-0.1377577619880801,0.050508599717300706,-0.003853425069413441,1
2016-07-14,2163.75,-0.016871186171195762,0.042915505059613945,0.04473908119293535,-0.01866950611136342,0.0038794903045402673,0
2016-07-15,2161.739990234375,-0.011700438541416891,0.04114955128331399,0.17455160477425968,-0.0147252987286276,-0.012715171801256253,1
2016-07-18,2166.889892578125,-0.018153156631860234,-0.0043914489096574805,-0.4519557577126304,0.017313252926683287,0.0035318763754019766,0
2016-07-19,2163.780029296875,-0.037781296560141064,-0.018273499459652176,-0.07458719236316513,0.012568096801372386,0.01711521031334673,1
2016-07-20,2173.02001953125,-0.016708421453927036,0.014120715552627283,0.07017666531114708,-0.017062922902404076,0.014513017203255929,0
2016-07-21,2165.169921875,0.08241285264476494,-0.009493661574342727,0.16536937215760106,0.03845991805787019,-0.007907660252504667,1
2016-07-22,2175.030029296875,-0.05651486077627299,0.0031948850152176966,-0.07362051896431399,-0.0007950346290235277,-0.02091200098153434,0
2016-07-25,2168.47998046875,0.07071542391218455,0.0006368964887550899,-0.11012383038025086,0.021463689340733172,-0.04389152921442552,1
2016-07-26,2169.179931640625,0.013986037822560693,-0.005092308284180724,0.2542797875900926,0.00920539696322753,-0.0052631578947368585,0
2016-07-27,2166.580078125,-0.01685825776347516,-0.030710159423170458,0.199818779831765,0.034585880755941156,0.032251608084398864,1
2016-07-28,2170.06005859375,-0.008573628786544218,-0.0026402300589806194,-0.22653801738501667,0.02082620859620299,0.0043397509942466606,1
2016-07-29,2173.60009765625,-0.06682392795800418,-0.03507616889596976,0.22270383804587324,0.0010232285633695604,0.011794887981998015,0
2016-08-01,2170.840087890625,0.04802019379272915,0.02606317438488248,-0.0780689995145839,0.039124522776331494,0.00310484727801974,0
2016-08-02,2157.030029296875,0.07475886949725496,0.02740634222085303,0.25895154096088735,0.016769857142782785,-0.019398582955292176,1
2016-08-03,2163.7900390625,-0.0381451184178907,0.0032531650183933447,-0.4149920635350586,-0.041734273832574886,-0.02056861494393536,1
2016-08-04,2164.25,-0.03421458725738313,-0.025291850151299977,-0.13720329816867183,-0.01357294191142755,0.025875497654886503,1
2016-08-05,2182.8701171875,-0.08293073483446689,0.05256154030772975,0.5432312629466249,-0.019856070470182896,0.010218442925822302,0
2016-08-08,2180.889892578125,0.009657563947461423,0.0006320654297735651,-0.4449119654148851,-0.024604365754039348,0.008577058263752546,1
2016-08-09,2181.739990234375,0.013913030209748545,-0.02400504670248116,0.28429453848370567,0.007071695536964073,-0.013913778866844972,0
2016-08-10,2175.489990234375,0.03344771427328208,-0.02330098016272497,0.13052054858668094,0.03553909725745363,0.014505159075573149,1
2016-08-11,2185.7900390625,-0.03070538420767588,0.042412202038976554,0.2513449002521526,-0.04971945737189065,0.00733251766592713,0
2016-08-12,2184.050048828125,-0.011130146493515958,-0.036872199756276536,-0.15434670771250814,-0.029675436229057772,-0.005368259413668031,1
2016-08-15,2190.14990234375,0.022510841955691197,0.025082500304318023,-0.18756065140629719,-0.02079339366864774,0.0,0
2016-08-16,2178.14990234375,0.07027941525957981,0.014810046556870349,0.06825659710721,-0.009796133330705725,0.01385947550717459,1
2016-08-17,2182.219970703125,-0.035601325214929425,-0.009517757570357332,0.41193792564306864,-0.006137378373041846,-0.004567591713017682,1
2016-08-18,2187.02001953125,-0.062346128086053776,-0.016015359593946177,-0.29473888756533306,-0.022816808507539865,0.029038879335518963,0
2016-08-19,2183.8701171875,-0.007874028887570272,0.027343708163244163,0.42374026454397407,-0.012325863588684927,-0.03600413136163605,0
2016-08-22,2182.639892578125,0.08201060781851455,-0.0247147759012597,-0.18655408719165467,0.032193518863919746,0.010781997452163017,1
2016-08-23,2186.89990234375,0.008964926860100197,0.009096776252456529,-0.12986403514489442,-0.010975348004029328,0.010282979361299072,0
2016-08-24,2175.43994140625,0.08642969991382277,0.0038635171054970385,0.34325795142998405,0.01356184449622444,0.0022593727870290348,0
2016-08-25,2172.469970703125,0.01338292250768558,0.01154586690156778,-0.03491061482889046,-0.012732431671419131,0.007890176803967641,0
2016-08-26,2169.0400390625,0.0014673150345880792,0.03677867325429629,0.769688030879107,-0.0014259708499475554,-0.01267814281169688,1
2016-08-29,2180.3798828125,-0.05201465626292967,-0.04220183860826543,-0.42450143380381256,0.011218156221552311,-0.023808471280550414,0
2016-08-30,2176.1201171875,0.013910379521855365,0.002554321679343774,-0.17570657369557263,0.0010157619258779338,0.011603285234524252,0
2016-08-31,2170.949951171875,0.022865868395705258,-0.0012739448364725847,0.46726720525858445,0.0336433443030546,0.026822551005619255,0
2016-09-01,2170.860107421875,0.00447089907610132,0.0012755698420865436,0.14747008015761787,0.034030091789819306,0.0029645009857195426,1
2016-09-02,2179.97998046875,-0.11127596817048191,0.016560447649849763,-0.1895901852128179,-0.007541356243466524,0.00037479446438903885,1
2016-09-06,2186.47998046875,0.00333897471250455,-0.0332080042317805,-0.28491220636139725,0.00222658570421963,0.007418659757803869,0
2016-09-07,2186.159912109375,-0.006655646783166214,-0.0012961596066386472,0.3501245985598418,-0.015733736821542332,-0.03023187924344839,0
2016-09-08,2181.300048828125,0.047738749458166696,0.048669725675522635,-0.03202930184743236,-0.045234497301763876,-0.020523532252975207,0
2016-09-09,2127.81005859375,0.3988808696899744,0.03465346059908114,1.9902891789660053,0.028125030069210633,-0.00311006989941498,1
2016-09-12,2159.0400390625,-0.13371429443359373,0.0,-0.24133948826905294,-0.005955690055484797,-0.01636175115491445,0
2016-09-13,2127.02001953125,0.1774406702594271,0.037081288968941584,0.08754875501826476,0.01922835392611444,0.010279297180734615,0
2016-09-14,2125.77001953125,0.016246442688021556,-0.02595153282937268,-0.26605928606433993,0.03126459789267377,0.020439708408656942,1
2016-09-15,2147.260009765625,-0.10143330840671827,0.008288892171633977,0.0018064544976916785,-0.011318712729844527,-0.031882515413296786,0
2016-09-16,2139.159912109375,-0.05705517760927059,-0.001174383035908555,0.1547930154380155,0.011492693944808785,-0.007544450933719582,0
2016-09-19,2139.1201171875,0.010409879544790224,-0.0029394446234647376,-0.48304328108613703,0.004087239643987051,0.0043998150850239615,1
2016-09-20,2139.760009765625,0.02511270766442819,-0.004716990747011374,-0.13190198191911573,-0.00798844100628282,0.008348274712523196,1
2016-09-21,2163.1201171875,-0.1645728563444202,-0.011848330187140266,0.5830607203299203,-0.017605069063458156,0.005128974352976545,1
2016-09-22,2177.179931640625,-0.09624058004622238,-0.021582742039528036,-0.3047185277337502,-0.010017574260139162,0.01061290599033704,0
2016-09-23,2164.68994140625,0.0224625202834301,-0.01041664231836359,-0.0397476743867593,0.03401410709115016,-0.006213598920293939,0
2016-09-26,2146.10009765625,0.1798209963390236,-0.016099085284613457,0.21996743215144732,-0.023775969384393525,-0.020717340163638243,1
2016-09-27,2159.929931640625,-0.09655169782967399,-0.02076777385014794,-0.12615875129275844,0.020093876312091696,0.029139341614871972,1
2016-09-28,2171.3701171875,-0.05419847461617522,0.007069432669505105,0.11358969001768271,-0.04995911589379087,-0.007757659994189869,0
2016-09-29,2151.1298828125,0.1315577134200292,-0.006381614717561823,0.46515427120156505,-0.021403575940757036,0.017968605873404986,1
2016-09-30,2168.27001953125,-0.05206850728071133,0.03275529717604142,-0.08485710225453769,-0.008881599011990149,-0.025342751574393807,0
2016-10-03,2161.199951171875,0.021068452503753887,0.008706429487632894,-0.2874570509774076,-0.017823271344708624,0.014556445372909232,0
2016-10-04,2150.489990234375,0.004421549076348397,0.03760788551086769,0.4362960576970283,-0.03384069370986287,0.009725404990684083,1
2016-10-05,2159.72998046875,-0.04695527057587301,0.019607838970700397,-0.3929374454451551,-0.024442186046667147,0.007692140128529479,1
2016-10-06,2160.77001953125,-0.011547314947901732,0.015151528834859151,-0.13580257086354652,-0.02304505658856637,0.00685252506482259,0
2016-10-07,2153.739990234375,0.04984418863261819,-0.0034443409974231898,0.42685539208675394,0.016566185775711118,0.012136887199746704,1
2016-10-10,2163.659912109375,-0.007418355429618995,-0.007488417436886219,-0.422474865878962,-0.02572909132868706,-0.0018672212290880008,0
2016-10-11,2136.72998046875,0.14798202730202759,0.020893727861873934,1.5140757882557132,0.0026560091775476025,0.005990654876713908,1
2016-10-12,2139.179931640625,0.035807304884656554,0.010801622520485665,-0.43340052804612195,0.014733431843750866,0.0,0
2016-10-13,2132.550048828125,0.04902581358430247,-0.022497166432729032,0.37217207893742876,-0.0028126109013024703,-0.0029882171201149887,1
2016-10-14,2132.97998046875,-0.03415216756051487,0.0322209396668629,-0.07903548842211194,-0.0012356730561338125,0.01908288746758169,0
2016-10-17,2126.5,0.005583017404082069,-0.015607578972996694,-0.37570356372300107,0.008853993543809002,-0.019455533566721472,1
2016-10-18,2139.60009765625,-0.057371955831403976,-0.009626318710552417,0.3190695264063752,-0.0008469567197791905,0.029595174874831542,1
2016-10-19,2144.2900390625,-0.056937166280297546,0.0017152779079416813,-0.1346499335889173,-0.012383527919986759,-0.00034583197951232325,0
2016-10-20,2141.340087890625,-0.04580151661352294,-0.0028538785988091453,0.10704578527703279,0.017005871530253236,0.007631473932414146,0
2016-10-21,2141.159912109375,-0.029818170720880666,-0.004006851497704078,0.20979551818445996,-0.0036131448190950266,0.002517679635330783,1
2016-10-24,2151.330078125,-0.02398798284587278,0.013218391828326626,-0.32487139279664967,0.002130031686058853,0.018357480150780203,0
2016-10-25,2143.159912109375,0.03379412940964488,-0.0028360721492751706,0.10633518769140737,0.024579695267350044,-0.016630498445992847,0
2016-10-26,2139.429931640625,0.057949459937637116,0.01820247175509504,0.13770488846943985,0.007851853804728304,0.005036202010736401,0
2016-10-27,2133.0400390625,0.07865167862085842,0.029608990858045914,0.020007793357153636,-0.008902861826446506,0.0032272416907117574,0
2016-10-28,2126.409912109375,0.05403651666226161,0.0010851731914292007,0.8210675445026043,0.022961203370827965,0.0,0
2016-10-31,2126.14990234375,0.05373680686758586,-0.005962079687112154,-0.5642788672139447,0.048680087471204336,-0.01069884187516057,0
2016-11-01,2111.719970703125,0.08792497344413852,-0.00763355454218273,1.0038647027622507,0.0026697948088922896,-0.0007272173900637613,0
2016-11-02,2097.93994140625,0.04094828937233741,-0.01153847640183403,-0.15841924454601575,0.035833898473779824,-0.0025366750920041703,0
2016-11-03,2088.659912109375,0.14285715696057877,0.0072262430599852046,-0.1392759951534296,0.02528527374645262,-0.006514148648164686,0
2016-11-04,2085.179931640625,0.01947465156981787,-0.016004438901227158,0.22692780356940068,0.01075135877969835,-0.0018149826707414274,1
2016-11-07,2131.52001953125,-0.16881390962997522,0.025238338349528266,0.0061655704939695966,-0.03540538963808426,-2.0976485552104407e-05,1
2016-11-08,2139.56005859375,0.0016034574085257436,0.01859958426737318,-0.02753133342259062,0.0017405260714233872,0.001460943434340889,1
2016-11-09,2163.260009765625,-0.2326574018104749,0.11278197606748663,1.4203794811565942,-0.018155842457386884,-0.011292566918221114,1
2016-11-10,2167.47998046875,0.025034746440350863,0.02171818325965602,-0.33400160198739304,0.008658683319171079,0.0011039168738089522,1
2016-11-15,2180.389892578125,-0.07665743727681185,0.007200735041728024,-0.03095157538591664,-0.03715129855842636,-0.0073262416885928605,0
2016-11-16,2176.93994140625,0.026178039227042982,-0.006702353462055277,-0.28406068131182316,0.007732174351288812,0.012569864040126832,1
2016-11-17,2187.1201171875,-0.026967921163110087,0.02384164287664725,0.06369470432520496,0.004682595327318184,0.00692113409651629,0
2016-11-18,2181.89990234375,-0.03745318245039286,0.025922677796777593,0.2359492930948519,-0.02702936895243835,0.010138170224902154,1
2016-11-21,2198.179931640625,-0.03346305777514691,0.0017130400155200842,-0.1607033146391733,-0.03820456453535748,0.03830788536908214,1
2016-11-22,2202.93994140625,-0.0008051714026091616,-0.007695548340819758,-0.06869366569708824,0.012819658324290772,0.03104709916851678,1
2016-11-23,2204.719970703125,0.0016116404520216676,0.015510560884562707,-0.16029898115054353,-0.023494506774376256,0.021132448503446977,1
2016-11-25,2213.35009765625,-0.007240559161564519,0.006363965112191838,-0.3311168099017665,0.02707664636800322,-0.03148196617728616,0
2016-11-28,2201.719970703125,0.06564015039922944,-0.021922447823068514,1.0218603042329089,-8.024191578626105e-05,-0.014901906955032795,1
2016-11-29,2204.659912109375,-0.019011407395610358,-0.007758572407056574,-0.08731333050377088,0.03294000180491907,-0.0171668132487659,0
2016-11-30,2198.81005859375,0.03333335797608128,0.02867071391345344,0.6210781164370331,-0.09194852350144944,0.003505394579450982,0
2016-12-01,2191.080078125,0.05551386161691929,0.030827682974175152,-0.3023281473151631,-0.03711731065361701,0.002790549723836744,1
2016-12-02,2191.949951171875,0.0035536739032948628,-0.020893027511609374,-0.05313984602830191,-0.007757232789666113,0.005195145584801386,1
2016-12-05,2204.7099609375,-0.14022659761218048,-0.0012552388490189026,-0.09356589965566675,0.006041946767423312,0.014519036957388431,1
2016-12-06,2212.22998046875,-0.028830343622043952,0.003770349479474522,-0.11734460728384466,0.004323034854207597,-0.0023950238238280575,1
2016-12-07,2241.35009765625,0.03647161209220218,-0.020450762382243526,0.8494139692104199,0.021688696650235872,0.015034307277058234,1
2016-12-08,2246.18994140625,0.034369890926038815,0.017043119835766563,-0.09954749088163872,-0.02173158697074873,0.007076296371413049,1
2016-12-09,2259.530029296875,-0.07041141765418613,0.03225802263008748,-0.11742135539099674,-0.021731071027896398,-0.019039029434604116,0
2016-12-12,2256.9599609375,0.0757447100700217,0.006087704945395567,0.15919746198546014,-0.01174516001093684,0.029986003968237362,1
2016-12-13,2271.719970703125,0.00632910771622841,0.0008067184218016887,0.08294181016525815,-0.012685097729395522,-0.01553771294857087,0
2016-12-14,2253.280029296875,0.036949630777348696,0.017734844707914643,0.2898716933312213,0.02102060903045455,-0.04332344893663498,1
2016-12-15,2262.030029296875,-0.030325976592536774,0.021782109410423356,-0.12301037600928555,-0.017164043428227083,0.0021241484051599535,0
2016-12-16,2258.070068359375,-0.04612980096541075,0.006589131956740157,0.2516359586021255,-0.00994451487743353,0.03186572215942429,1
2016-12-19,2262.530029296875,-0.04016391629334615,-0.021178217482738515,-0.4224460779362257,0.009367195533932504,-0.01731402200188792,1
2016-12-20,2270.760009765625,-0.02220326456318089,0.010228175579241272,-0.0055600385649499096,-0.017618051271224622,-0.017619139881803525,0
2016-12-21,2265.179931640625,-0.01572046764191315,-0.008567006899005358,-0.24410165763567637,0.016299666187727047,0.009859234893785151,0
2016-12-22,2260.9599609375,0.014196969025133344,0.0027493988499347477,-0.17214065882283647,-0.0041518087740543,0.013565872245679955,1
2016-12-23,2263.7900390625,0.0008748272038969773,-0.003916956744164035,-0.3472360816875404,-0.005517707057307475,-0.004118274812759837,1
2016-12-27,2268.8798828125,0.04807694151300268,0.007864719253448893,0.16280812473772266,-0.008740183296537696,0.01344960094590597,0
2016-12-28,2249.919921875,0.08006672697854822,-0.022239532814927188,0.5020212080379636,0.0010566064410730824,0.003737086955595048,0
2016-12-29,2249.260009765625,0.03243243880154001,-0.011572243967848284,-0.24025118964037762,0.015729469642895122,0.01898721078129495,0
2016-12-30,2238.830078125,0.05011219760873842,-0.01251509847977117,1.2383373617189055,-0.006165566230220576,0.013330160071026054,1
2017-01-03,2257.830078125,-0.08475780510089415,0.0016353018558439292,-0.1617621559235327,0.032513625936881896,-0.0006341209765116096,1
2017-01-04,2270.75,-0.07782100936292924,0.0008162673479923388,-0.1381480082962574,-0.008602156615749368,0.0003219434332093485,0
2017-01-05,2269.0,-0.015189898681965852,-0.03425769801796563,-0.004640329979020752,0.005099545503304714,0.011170904108721569,1
2017-01-06,2276.97998046875,-0.029991463511701788,0.02111484445604317,-0.08700162033197667,-0.005672888884649785,0.0,0
2017-01-09,2268.89990234375,0.021201478026736664,-0.01736975004602226,-0.3440502292485037,0.04121637257325683,0.004559408249494634,0
